2023-12-29 06:16:01.624212 - Person: Unknown, Confidence: -13%
2023-12-29 07:05:36.320125 - Person: Hieu, Confidence: 14%
2023-12-29 07:05:36.383660 - Person: Hieu, Confidence: 7%
2023-12-29 07:05:36.575664 - Person: Hieu, Confidence: 2%
2023-12-29 07:05:36.637659 - Person: Hieu, Confidence: 10%
2023-12-29 07:05:36.707707 - Person: Hieu, Confidence: 6%
2023-12-29 07:05:36.962704 - Person: Hieu, Confidence: 17%
2023-12-29 07:05:37.265699 - Person: Hieu, Confidence: 18%
2023-12-29 07:05:38.023790 - Person: ngla, Confidence: -9%
2023-12-29 07:05:38.229790 - Person: Hieu, Confidence: 5%
2023-12-29 07:05:38.937789 - Person: Hieu, Confidence: 2%
2023-12-29 07:05:39.827864 - Person: ngla, Confidence: -10%
2023-12-29 07:05:40.088865 - Person: Hieu, Confidence: 12%
2023-12-29 07:05:40.851452 - Person: Hieu, Confidence: 5%
2023-12-29 07:05:41.505516 - Person: ngla, Confidence: -9%
2023-12-29 07:05:42.243516 - Person: ngla, Confidence: -2%
2023-12-29 07:05:43.010517 - Person: ngla, Confidence: -10%
2023-12-29 07:05:43.084516 - Person: Hieu, Confidence: 12%
2023-12-29 07:05:43.161512 - Person: ngla, Confidence: -11%
2023-12-29 07:05:43.321516 - Person: ngla, Confidence: -14%
2023-12-29 07:05:44.403516 - Person: Hieu, Confidence: 6%
2023-12-29 07:05:44.474516 - Person: Hieu, Confidence: 6%
2023-12-29 07:05:46.564140 - Person: Hieu, Confidence: 12%
2023-12-29 07:05:46.693140 - Person: ngla, Confidence: -3%
2023-12-29 07:05:46.884139 - Person: ngla, Confidence: -14%
2023-12-29 07:05:46.946133 - Person: Hieu, Confidence: 9%
2023-12-29 07:05:47.008146 - Person: Hieu, Confidence: 6%
2023-12-29 07:05:47.139797 - Person: Hieu, Confidence: 4%
2023-12-29 07:05:47.285711 - Person: Hieu, Confidence: 3%
2023-12-29 07:05:47.352705 - Person: Hieu, Confidence: 11%
2023-12-29 07:05:47.414705 - Person: Hieu, Confidence: 11%
2023-12-29 07:05:47.480708 - Person: Hieu, Confidence: 12%
2023-12-29 07:05:47.544710 - Person: Hieu, Confidence: 15%
2023-12-29 07:05:47.609708 - Person: Hieu, Confidence: 10%
2023-12-29 07:05:47.667705 - Person: ngla, Confidence: -2%
2023-12-29 07:05:47.741707 - Person: Hieu, Confidence: 7%
2023-12-29 07:05:47.809714 - Person: Hieu, Confidence: 14%
2023-12-29 07:05:47.881167 - Person: Hieu, Confidence: 10%
2023-12-29 07:05:47.951175 - Person: Hieu, Confidence: 9%
2023-12-29 07:05:48.028170 - Person: Hieu, Confidence: 11%
2023-12-29 07:05:48.163175 - Person: Hieu, Confidence: 9%
2023-12-29 07:05:48.290173 - Person: Hieu, Confidence: 9%
2023-12-29 07:05:48.365170 - Person: Hieu, Confidence: 1%
2023-12-29 07:05:48.428168 - Person: Hieu, Confidence: 10%
2023-12-29 07:05:48.497174 - Person: Hieu, Confidence: 12%
2023-12-29 07:05:48.558173 - Person: Hieu, Confidence: 2%
2023-12-29 07:05:48.632719 - Person: Hieu, Confidence: 12%
2023-12-29 07:05:48.696724 - Person: Hieu, Confidence: 13%
2023-12-29 07:05:48.774726 - Person: Hieu, Confidence: 14%
2023-12-29 07:05:48.840717 - Person: Hieu, Confidence: 7%
2023-12-29 07:05:48.901719 - Person: Hieu, Confidence: 9%
2023-12-29 07:05:48.965721 - Person: Hieu, Confidence: 4%
2023-12-29 07:05:49.032719 - Person: Hieu, Confidence: 15%
2023-12-29 07:05:49.098715 - Person: Hieu, Confidence: 8%
2023-12-29 07:05:49.157724 - Person: Hieu, Confidence: 6%
2023-12-29 07:05:49.219722 - Person: Hieu, Confidence: 10%
2023-12-29 07:05:49.280717 - Person: Hieu, Confidence: 7%
2023-12-29 07:05:49.357729 - Person: Hieu, Confidence: 13%
2023-12-29 07:05:49.437724 - Person: Hieu, Confidence: 8%
2023-12-29 07:05:49.507722 - Person: Hieu, Confidence: 8%
2023-12-29 07:05:49.572721 - Person: Hieu, Confidence: 10%
2023-12-29 07:05:49.637723 - Person: Hieu, Confidence: 11%
2023-12-29 07:05:49.709727 - Person: Hieu, Confidence: 6%
2023-12-29 07:05:49.777716 - Person: Hieu, Confidence: 11%
2023-12-29 07:05:49.850716 - Person: Hieu, Confidence: 11%
2023-12-29 07:05:49.919718 - Person: Hieu, Confidence: 11%
2023-12-29 07:05:49.986719 - Person: Hieu, Confidence: 10%
2023-12-29 07:05:50.111719 - Person: Hieu, Confidence: 6%
2023-12-29 07:05:50.183717 - Person: Hieu, Confidence: 9%
2023-12-29 07:05:50.248727 - Person: Hieu, Confidence: 8%
2023-12-29 07:05:50.321718 - Person: Hieu, Confidence: 9%
2023-12-29 07:05:50.395720 - Person: Hieu, Confidence: 12%
2023-12-29 07:05:50.456716 - Person: Hieu, Confidence: 8%
2023-12-29 07:05:50.525722 - Person: Hieu, Confidence: 7%
2023-12-29 07:05:50.590716 - Person: Hieu, Confidence: 12%
2023-12-29 07:05:50.675723 - Person: Hieu, Confidence: 13%
2023-12-29 07:05:50.747723 - Person: Hieu, Confidence: 10%
2023-12-29 07:05:50.813721 - Person: Hieu, Confidence: 10%
2023-12-29 07:05:50.884717 - Person: Hieu, Confidence: 6%
2023-12-29 07:05:50.950727 - Person: Hieu, Confidence: 7%
2023-12-29 07:05:51.012388 - Person: Hieu, Confidence: 12%
2023-12-29 07:05:51.075378 - Person: Hieu, Confidence: 8%
2023-12-29 07:05:51.136379 - Person: Hieu, Confidence: 12%
2023-12-29 07:05:51.203379 - Person: Hieu, Confidence: 9%
2023-12-29 07:05:51.265887 - Person: Hieu, Confidence: 11%
2023-12-29 07:05:51.329894 - Person: Hieu, Confidence: 8%
2023-12-29 07:05:51.395889 - Person: Hieu, Confidence: 10%
2023-12-29 07:05:51.452887 - Person: ngla, Confidence: -1%
2023-12-29 07:05:51.518883 - Person: Hieu, Confidence: 12%
2023-12-29 07:05:51.579887 - Person: Hieu, Confidence: 10%
2023-12-29 07:05:51.647890 - Person: Hieu, Confidence: 12%
2023-12-29 07:05:51.718892 - Person: Hieu, Confidence: 13%
2023-12-29 07:05:51.800894 - Person: Hieu, Confidence: 10%
2023-12-29 07:05:51.947892 - Person: Hieu, Confidence: 8%
2023-12-29 07:05:52.011891 - Person: Hieu, Confidence: 13%
2023-12-29 07:05:52.077891 - Person: Hieu, Confidence: 9%
2023-12-29 07:05:52.157889 - Person: Hieu, Confidence: 7%
2023-12-29 07:05:52.234893 - Person: Hieu, Confidence: 14%
2023-12-29 07:05:52.323952 - Person: Hieu, Confidence: 5%
2023-12-29 07:05:52.384954 - Person: Hieu, Confidence: 10%
2023-12-29 07:05:52.450955 - Person: Hieu, Confidence: 9%
2023-12-29 07:05:52.515952 - Person: Hieu, Confidence: 9%
2023-12-29 07:05:52.586951 - Person: Hieu, Confidence: 12%
2023-12-29 07:05:52.682957 - Person: Hieu, Confidence: 10%
2023-12-29 07:05:52.866465 - Person: Hieu, Confidence: 6%
2023-12-29 07:05:52.945467 - Person: Hieu, Confidence: 7%
2023-12-29 07:05:53.016463 - Person: Hieu, Confidence: 9%
2023-12-29 07:05:53.081466 - Person: Hieu, Confidence: 2%
2023-12-29 07:05:53.142464 - Person: Hieu, Confidence: 3%
2023-12-29 07:05:53.211463 - Person: Hieu, Confidence: 12%
2023-12-29 07:05:53.283460 - Person: Hieu, Confidence: 5%
2023-12-29 07:05:53.356477 - Person: Hieu, Confidence: 9%
2023-12-29 07:05:53.430459 - Person: Hieu, Confidence: 10%
2023-12-29 07:05:53.493467 - Person: Hieu, Confidence: 11%
2023-12-29 07:05:53.558469 - Person: Hieu, Confidence: 7%
2023-12-29 07:05:53.631466 - Person: Hieu, Confidence: 9%
2023-12-29 07:05:53.693461 - Person: Hieu, Confidence: 14%
2023-12-29 07:05:53.753461 - Person: Hieu, Confidence: 10%
2023-12-29 07:05:53.835466 - Person: Hieu, Confidence: 10%
2023-12-29 07:05:53.962464 - Person: Hieu, Confidence: 5%
2023-12-29 07:05:54.029460 - Person: ngla, Confidence: -1%
2023-12-29 07:05:54.085463 - Person: Hieu, Confidence: 7%
2023-12-29 07:05:54.152463 - Person: Hieu, Confidence: 12%
2023-12-29 07:05:54.207460 - Person: Hieu, Confidence: 6%
2023-12-29 07:05:54.277599 - Person: Hieu, Confidence: 11%
2023-12-29 07:05:54.386603 - Person: Hieu, Confidence: 7%
2023-12-29 07:05:54.553605 - Person: Hieu, Confidence: 8%
2023-12-29 07:05:54.641605 - Person: Hieu, Confidence: 7%
2023-12-29 07:05:54.727604 - Person: Hieu, Confidence: 3%
2023-12-29 07:05:54.839603 - Person: Hieu, Confidence: 2%
2023-12-29 07:05:54.937600 - Person: Hieu, Confidence: 11%
2023-12-29 07:05:55.114109 - Person: Hieu, Confidence: 3%
2023-12-29 07:05:55.189105 - Person: Hieu, Confidence: 9%
2023-12-29 07:05:55.259107 - Person: Hieu, Confidence: 5%
2023-12-29 07:05:57.734363 - Person: ngla, Confidence: -19%
2023-12-29 07:05:57.893369 - Person: Hieu, Confidence: 13%
2023-12-29 07:05:57.982363 - Person: Hieu, Confidence: 6%
2023-12-29 07:05:58.068373 - Person: Hieu, Confidence: 7%
2023-12-29 07:05:58.373369 - Person: Hieu, Confidence: 11%
2023-12-29 07:05:58.498366 - Person: Hieu, Confidence: 10%
2023-12-29 07:05:58.569360 - Person: Hieu, Confidence: 10%
2023-12-29 07:05:58.646425 - Person: Hieu, Confidence: 6%
2023-12-29 07:05:58.717415 - Person: Hieu, Confidence: 7%
2023-12-29 07:05:58.800905 - Person: Hieu, Confidence: 14%
2023-12-29 07:05:58.860907 - Person: Hieu, Confidence: 10%
2023-12-29 07:05:58.952903 - Person: Hieu, Confidence: 17%
2023-12-29 07:05:59.051395 - Person: Hieu, Confidence: 11%
2023-12-29 07:05:59.196397 - Person: Hieu, Confidence: 12%
2023-12-29 07:05:59.263395 - Person: Hieu, Confidence: 16%
2023-12-29 07:05:59.325411 - Person: Hieu, Confidence: 9%
2023-12-29 07:05:59.382399 - Person: Hieu, Confidence: 2%
2023-12-29 07:08:38.595156 - Người: Hiếu, Do tin cay: 4%
2023-12-29 07:08:38.665155 - Người: Hiếu, Do tin cay: 6%
2023-12-29 07:08:38.749151 - Người: Hiếu, Do tin cay: 10%
2023-12-29 07:08:38.832153 - Người: Hiếu, Do tin cay: 5%
2023-12-29 07:08:38.917158 - Người: Hiếu, Do tin cay: 9%
2023-12-29 07:08:38.981153 - Người: Hiếu, Do tin cay: 6%
2023-12-29 07:08:39.069149 - Người: Hiếu, Do tin cay: 12%
2023-12-29 07:08:39.131152 - Người: Hiếu, Do tin cay: 7%
2023-12-29 07:08:39.266702 - Người: Hiếu, Do tin cay: 4%
2023-12-29 07:08:39.554039 - Người: Hiếu, Do tin cay: 7%
2023-12-29 07:08:39.623906 - Người: Hiếu, Do tin cay: 7%
2023-12-29 07:08:39.694345 - Người: Hiếu, Do tin cay: 14%
2023-12-29 07:08:39.832349 - Người: Hiếu, Do tin cay: 8%
2023-12-29 07:08:39.913344 - Người: Hiếu, Do tin cay: 10%
2023-12-29 07:08:40.043351 - Người: Hiếu, Do tin cay: 7%
2023-12-29 07:08:40.182203 - Người: Hiếu, Do tin cay: 12%
2023-12-29 07:08:40.253861 - Người: Hiếu, Do tin cay: 13%
2023-12-29 07:08:40.383400 - Người: Hiếu, Do tin cay: 5%
2023-12-29 07:08:40.440815 - Người: Hiếu, Do tin cay: 11%
2023-12-29 07:08:40.561993 - Người: Hiếu, Do tin cay: 6%
2023-12-29 07:08:40.629493 - Người: Hiếu, Do tin cay: 10%
2023-12-29 07:08:40.696027 - Người: Hiếu, Do tin cay: 5%
2023-12-29 07:08:40.802205 - Người: Hiếu, Do tin cay: 12%
2023-12-29 07:08:40.934721 - Người: Hiếu, Do tin cay: 7%
2023-12-29 07:08:41.123306 - Người: Hiếu, Do tin cay: 2%
2023-12-29 07:08:41.185809 - Người: Hiếu, Do tin cay: 10%
2023-12-29 07:08:41.249880 - Người: Hiếu, Do tin cay: 7%
2023-12-29 07:08:41.308920 - Người: Hiếu, Do tin cay: 9%
2023-12-29 07:08:41.372153 - Người: Hiếu, Do tin cay: 8%
2023-12-29 07:08:41.448682 - Người: Hiếu, Do tin cay: 11%
2023-12-29 07:08:41.521309 - Người: Hiếu, Do tin cay: 1%
2023-12-29 07:08:41.580977 - Người: Hiếu, Do tin cay: 10%
2023-12-29 07:08:41.647974 - Người: Hiếu, Do tin cay: 8%
2023-12-29 07:08:41.705985 - Người: Hiếu, Do tin cay: 6%
2023-12-29 07:08:41.770968 - Người: Hiếu, Do tin cay: 7%
2023-12-29 07:08:41.828587 - Người: Hiếu, Do tin cay: 11%
2023-12-29 07:08:41.952280 - Người: Hiếu, Do tin cay: 4%
2023-12-29 07:08:42.076997 - Người: Hiếu, Do tin cay: 6%
2023-12-29 07:08:42.154421 - Người: Hiếu, Do tin cay: 0%
2023-12-29 07:08:42.435373 - Người: Hiếu, Do tin cay: 10%
2023-12-29 07:08:42.510370 - Người: Hiếu, Do tin cay: 1%
2023-12-29 07:08:42.581368 - Người: Hiếu, Do tin cay: 10%
2023-12-29 07:08:42.650361 - Người: Hiếu, Do tin cay: 2%
2023-12-29 07:08:42.728811 - Người: Hiếu, Do tin cay: 9%
2023-12-29 07:08:42.875380 - Người: Hiếu, Do tin cay: 3%
2023-12-29 07:08:42.951385 - Người: Hiếu, Do tin cay: 3%
2023-12-29 07:08:43.023385 - Người: Hiếu, Do tin cay: 0%
2023-12-29 07:08:43.092622 - Người: Hiếu, Do tin cay: 3%
2023-12-29 07:08:43.168620 - Người: Hiếu, Do tin cay: 8%
2023-12-29 07:08:43.229385 - Người: Hiếu, Do tin cay: 9%
2023-12-29 07:08:43.276290 - Người: Hiếu, Do tin cay: 5%
2023-12-29 07:08:43.339289 - Người: Hiếu, Do tin cay: 8%
2023-12-29 07:08:43.589285 - Người: Hiếu, Do tin cay: 8%
2023-12-29 07:08:43.667406 - Người: Hiếu, Do tin cay: 4%
2023-12-29 07:08:43.729917 - Người: Hiếu, Do tin cay: 4%
2023-12-29 07:08:43.808429 - Người: Hiếu, Do tin cay: 10%
2023-12-29 07:08:43.933448 - Người: Hiếu, Do tin cay: 10%
2023-12-29 07:08:44.058455 - Người: Hiếu, Do tin cay: 5%
2023-12-29 07:08:44.136585 - Người: Hiếu, Do tin cay: 9%
2023-12-29 07:08:44.183458 - Người: Hiếu, Do tin cay: 5%
2023-12-29 07:08:44.261573 - Người: Hiếu, Do tin cay: 11%
2023-12-29 07:08:44.324081 - Người: Hiếu, Do tin cay: 9%
2023-12-29 07:08:44.402204 - Người: Hiếu, Do tin cay: 6%
2023-12-29 07:08:44.464707 - Người: Hiếu, Do tin cay: 6%
2023-12-29 07:08:44.527617 - Người: Hiếu, Do tin cay: 7%
2023-12-29 07:08:44.590120 - Người: Hiếu, Do tin cay: 3%
2023-12-29 07:08:44.668246 - Người: Hiếu, Do tin cay: 0%
2023-12-29 07:08:44.715114 - Người: Hiếu, Do tin cay: 11%
2023-12-29 07:08:44.793242 - Người: Hiếu, Do tin cay: 8%
2023-12-29 07:08:44.949499 - Người: Hiếu, Do tin cay: 10%
2023-12-29 07:08:45.079146 - Người: Hiếu, Do tin cay: 9%
2023-12-29 07:08:45.141652 - Người: Hiếu, Do tin cay: 10%
2023-12-29 07:08:45.221348 - Người: Hiếu, Do tin cay: 6%
2023-12-29 07:08:45.293394 - Người: Hiếu, Do tin cay: 9%
2023-12-29 07:08:45.485507 - Người: Hiếu, Do tin cay: 11%
2023-12-29 07:08:45.552215 - Người: Hiếu, Do tin cay: 8%
2023-12-29 07:08:45.611548 - Người: Hiếu, Do tin cay: 8%
2023-12-29 07:08:45.736415 - Người: Hiếu, Do tin cay: 5%
2023-12-29 07:08:45.803354 - Người: Hiếu, Do tin cay: 8%
2023-12-29 07:08:45.931140 - Người: Hiếu, Do tin cay: 12%
2023-12-29 07:08:46.010137 - Người: Hiếu, Do tin cay: 0%
2023-12-29 07:08:46.146397 - Người: Hiếu, Do tin cay: 3%
2023-12-29 07:08:46.214058 - Người: Hiếu, Do tin cay: 10%
2023-12-29 07:08:46.280181 - Người: Hiếu, Do tin cay: 2%
2023-12-29 07:08:46.345178 - Người: Hiếu, Do tin cay: 6%
2023-12-29 07:08:46.546847 - Người: Hiếu, Do tin cay: 5%
2023-12-29 07:08:46.681143 - Người: Hiếu, Do tin cay: 6%
2023-12-29 07:08:46.739671 - Người: Hiếu, Do tin cay: 10%
2023-12-29 07:08:47.006802 - Người: Hiếu, Do tin cay: 2%
2023-12-29 07:08:47.066371 - Người: Hiếu, Do tin cay: 15%
2023-12-29 07:08:47.132835 - Người: Hiếu, Do tin cay: 9%
2023-12-29 07:08:47.192786 - Người: Hiếu, Do tin cay: 5%
2023-12-29 07:08:47.244729 - Người: Hiếu, Do tin cay: 11%
2023-12-29 07:08:47.322858 - Người: Hiếu, Do tin cay: 5%
2023-12-29 07:08:47.416602 - Người: Hiếu, Do tin cay: 9%
2023-12-29 07:08:47.479108 - Người: Hiếu, Do tin cay: 5%
2023-12-29 07:08:47.604101 - Người: Hiếu, Do tin cay: 9%
2023-12-29 07:08:47.666602 - Người: Hiếu, Do tin cay: 9%
2023-12-29 07:08:47.747893 - Người: Hiếu, Do tin cay: 1%
2023-12-29 07:08:47.816403 - Người: Hiếu, Do tin cay: 8%
2023-12-29 07:08:47.953796 - Người: Hiếu, Do tin cay: 12%
2023-12-29 07:08:48.021720 - Người: Hiếu, Do tin cay: 9%
2023-12-29 07:08:48.089942 - Người: Hiếu, Do tin cay: 5%
2023-12-29 07:08:48.158175 - Người: Hiếu, Do tin cay: 5%
2023-12-29 07:08:48.280217 - Người: Hiếu, Do tin cay: 7%
2023-12-29 07:08:48.345101 - Người: Hiếu, Do tin cay: 9%
2023-12-29 07:08:48.408177 - Người: Hiếu, Do tin cay: 2%
2023-12-29 07:08:48.473397 - Người: Hiếu, Do tin cay: 3%
2023-12-29 07:08:48.562167 - Người: Hiếu, Do tin cay: 6%
2023-12-29 07:08:48.630807 - Người: Hiếu, Do tin cay: 12%
2023-12-29 07:08:48.703815 - Người: Hiếu, Do tin cay: 4%
2023-12-29 07:08:48.766620 - Người: Hiếu, Do tin cay: 1%
2023-12-29 07:08:48.812680 - Người: Hiếu, Do tin cay: 9%
2023-12-29 07:08:48.893804 - Người: Hiếu, Do tin cay: 9%
2023-12-29 07:08:49.114065 - Người: Hiếu, Do tin cay: 9%
2023-12-29 07:08:49.176308 - Người: Hiếu, Do tin cay: 2%
2023-12-29 07:08:49.252032 - Người: Hiếu, Do tin cay: 6%
2023-12-29 07:08:49.403592 - Người: Hiếu, Do tin cay: 1%
2023-12-29 07:08:49.479675 - Người: Hiếu, Do tin cay: 2%
2023-12-29 07:08:49.559676 - Người: Hiếu, Do tin cay: 8%
2023-12-29 07:08:49.725714 - Người: Hiếu, Do tin cay: 11%
2023-12-29 07:08:49.877541 - Người: Hiếu, Do tin cay: 9%
2023-12-29 07:08:49.940824 - Người: Hiếu, Do tin cay: 10%
2023-12-29 07:08:50.012295 - Người: Hiếu, Do tin cay: 2%
2023-12-29 07:08:50.079405 - Người: Hiếu, Do tin cay: 2%
2023-12-29 07:08:50.150440 - Người: Hiếu, Do tin cay: 4%
2023-12-29 07:08:50.217089 - Người: Hiếu, Do tin cay: 6%
2023-12-29 07:08:50.373118 - Người: Hiếu, Do tin cay: 13%
2023-12-29 07:08:50.456911 - Người: Hiếu, Do tin cay: 10%
2023-12-29 07:08:50.732903 - Người: Hiếu, Do tin cay: 4%
2023-12-29 07:08:50.807108 - Người: Hiếu, Do tin cay: 3%
2023-12-29 07:08:51.412885 - Người: Hiếu, Do tin cay: 2%
2023-12-29 07:08:51.801588 - Người: Hiếu, Do tin cay: 3%
2023-12-29 07:08:56.199113 - Người: Hiếu, Do tin cay: 10%
2023-12-29 07:08:56.397995 - Người: Hiếu, Do tin cay: 5%
2023-12-29 07:08:56.595276 - Người: Hiếu, Do tin cay: 11%
2023-12-29 07:08:56.658553 - Người: Hiếu, Do tin cay: 23%
2023-12-29 07:08:56.717793 - Người: Hiếu, Do tin cay: 24%
2023-12-29 07:08:56.847803 - Người: Hiếu, Do tin cay: 17%
2023-12-29 07:08:56.974305 - Người: Hiếu, Do tin cay: 13%
2023-12-29 07:08:57.050324 - Người: Hiếu, Do tin cay: 13%
2023-12-29 07:08:57.111494 - Người: Hiếu, Do tin cay: 25%
2023-12-29 07:08:57.184728 - Người: Hiếu, Do tin cay: 9%
2023-12-29 07:08:57.250946 - Người: Hiếu, Do tin cay: 9%
2023-12-29 07:08:57.501689 - Người: Hiếu, Do tin cay: 14%
2023-12-29 07:09:00.342394 - Người: Hiếu, Do tin cay: 0%
2023-12-29 07:09:00.983466 - Người: Hiếu, Do tin cay: 3%
2023-12-29 07:09:01.052774 - Người: Hiếu, Do tin cay: 0%
2023-12-29 07:09:01.102093 - Người: Hiếu, Do tin cay: 0%
2023-12-29 07:09:01.175150 - Người: Hiếu, Do tin cay: 2%
2023-12-29 07:09:01.279348 - Người: Hiếu, Do tin cay: 6%
2023-12-29 07:09:01.405402 - Người: Hiếu, Do tin cay: 7%
2023-12-29 07:09:01.885880 - Người: Hiếu, Do tin cay: 0%
2023-12-29 07:09:02.453881 - Người: Hiếu, Do tin cay: 5%
2023-12-29 07:09:02.577755 - Người: Hiếu, Do tin cay: 5%
2023-12-29 07:09:13.151674 - Người: Hiếu, Do tin cay: 14%
2023-12-29 07:09:14.335868 - Người: Hiếu, Do tin cay: 3%
2023-12-29 07:09:14.474863 - Người: Hiếu, Do tin cay: 5%
2023-12-29 07:09:14.600507 - Người: Hiếu, Do tin cay: 10%
2023-12-29 07:09:14.724699 - Người: Hiếu, Do tin cay: 2%
2023-12-29 07:09:14.792490 - Người: Hiếu, Do tin cay: 3%
2023-12-29 07:09:14.852901 - Người: Hiếu, Do tin cay: 4%
2023-12-29 07:09:14.990901 - Người: Hiếu, Do tin cay: 5%
2023-12-29 07:09:15.209902 - Người: Hiếu, Do tin cay: 0%
2023-12-29 07:09:15.281519 - Người: Hiếu, Do tin cay: 0%
2023-12-29 07:09:15.999642 - Người: Hiếu, Do tin cay: 2%
2023-12-29 07:09:16.123637 - Người: Hiếu, Do tin cay: 4%
2023-12-29 07:09:16.183277 - Người: Hiếu, Do tin cay: 6%
2023-12-29 07:09:16.681388 - Người: Hiếu, Do tin cay: 5%
2023-12-29 07:09:16.761772 - Người: Hiếu, Do tin cay: 9%
2023-12-29 07:09:16.831620 - Người: Hiếu, Do tin cay: 4%
2023-12-29 07:09:16.906624 - Người: Hiếu, Do tin cay: 3%
2023-12-29 07:09:16.974352 - Người: Hiếu, Do tin cay: 5%
2023-12-29 07:09:17.041697 - Người: Hiếu, Do tin cay: 5%
2023-12-29 07:09:17.099015 - Người: Hiếu, Do tin cay: 3%
2023-12-29 07:09:17.172724 - Người: Hiếu, Do tin cay: 5%
2023-12-29 07:09:17.240507 - Người: Hiếu, Do tin cay: 4%
2023-12-29 07:09:17.315165 - Người: Hiếu, Do tin cay: 5%
2023-12-29 07:09:17.383239 - Người: Hiếu, Do tin cay: 5%
2023-12-29 07:09:17.447869 - Người: Hiếu, Do tin cay: 3%
2023-12-29 07:09:17.508467 - Người: Hiếu, Do tin cay: 4%
2023-12-29 07:09:17.581074 - Người: Hiếu, Do tin cay: 4%
2023-12-29 07:09:17.650677 - Người: Hiếu, Do tin cay: 11%
2023-12-29 07:09:17.839538 - Người: Hiếu, Do tin cay: 3%
2023-12-29 07:09:17.976980 - Người: Hiếu, Do tin cay: 11%
2023-12-29 07:09:18.110641 - Người: Hiếu, Do tin cay: 15%
2023-12-29 07:09:18.167360 - Người: Hiếu, Do tin cay: 12%
2023-12-29 07:09:18.242008 - Người: Hiếu, Do tin cay: 1%
2023-12-29 07:09:18.486896 - Người: Hiếu, Do tin cay: 8%
2023-12-29 07:09:18.549075 - Người: Hiếu, Do tin cay: 4%
2023-12-29 07:09:18.675506 - Người: Hiếu, Do tin cay: 1%
2023-12-29 07:09:18.744053 - Người: Hiếu, Do tin cay: 7%
2023-12-29 07:09:18.811300 - Người: Hiếu, Do tin cay: 14%
2023-12-29 07:09:18.935726 - Người: Hiếu, Do tin cay: 10%
2023-12-29 07:09:19.017549 - Người: Hiếu, Do tin cay: 15%
2023-12-29 07:09:19.075103 - Người: Hiếu, Do tin cay: 7%
2023-12-29 07:09:19.142579 - Người: Hiếu, Do tin cay: 10%
2023-12-29 07:09:19.208036 - Người: Hiếu, Do tin cay: 12%
2023-12-29 07:09:19.338876 - Người: Hiếu, Do tin cay: 5%
2023-12-29 07:09:19.401373 - Người: Hiếu, Do tin cay: 12%
2023-12-29 07:09:19.526376 - Người: Hiếu, Do tin cay: 11%
2023-12-29 07:09:19.604501 - Người: Hiếu, Do tin cay: 3%
2023-12-29 07:09:19.667004 - Người: Hiếu, Do tin cay: 11%
2023-12-29 07:09:19.729499 - Người: Hiếu, Do tin cay: 12%
2023-12-29 07:09:19.776375 - Người: Hiếu, Do tin cay: 11%
2023-12-29 07:09:19.901375 - Người: Hiếu, Do tin cay: 13%
2023-12-29 07:09:20.026376 - Người: Hiếu, Do tin cay: 4%
2023-12-29 07:09:20.157141 - Người: Hiếu, Do tin cay: 9%
2023-12-29 07:09:20.219641 - Người: Hiếu, Do tin cay: 7%
2023-12-29 07:09:20.345078 - Người: Hiếu, Do tin cay: 12%
2023-12-29 07:09:20.423200 - Người: Hiếu, Do tin cay: 10%
2023-12-29 07:09:20.735709 - Người: Hiếu, Do tin cay: 1%
2023-12-29 07:09:20.798202 - Người: Hiếu, Do tin cay: 7%
2023-12-29 07:09:21.001324 - Người: Hiếu, Do tin cay: 6%
2023-12-29 07:09:21.079449 - Người: Hiếu, Do tin cay: 11%
2023-12-29 07:09:21.165429 - Người: Hiếu, Do tin cay: 10%
2023-12-29 07:09:21.239133 - Người: Hiếu, Do tin cay: 2%
2023-12-29 07:09:21.386553 - Người: Hiếu, Do tin cay: 13%
2023-12-29 07:09:21.460053 - Người: Hiếu, Do tin cay: 15%
2023-12-29 07:09:21.601257 - Người: Hiếu, Do tin cay: 12%
2023-12-29 07:09:21.679260 - Người: Hiếu, Do tin cay: 13%
2023-12-29 07:09:21.748556 - Người: Hiếu, Do tin cay: 5%
2023-12-29 07:09:21.816520 - Người: Hiếu, Do tin cay: 4%
2023-12-29 07:09:21.882494 - Người: Hiếu, Do tin cay: 4%
2023-12-29 07:09:22.174495 - Người: Hiếu, Do tin cay: 2%
2023-12-29 07:09:22.352051 - Người: Hiếu, Do tin cay: 3%
2023-12-29 07:09:22.711048 - Người: Hiếu, Do tin cay: 15%
2023-12-29 07:09:22.861568 - Người: Hiếu, Do tin cay: 12%
2023-12-29 07:09:23.112574 - Người: Hiếu, Do tin cay: 12%
